business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
-Q907y-mgLRlUN5Nb5Xygw,Hughes Federal Credit Union,Tucson,AZ,85741,32.3512254,-111.0462736,2.0,23,1,"Banks & Credit Unions, Financial Advising, Real Estate, Financial Services, Home Services, Mortgage Brokers"
dF4_tmL8EEE7oedrfKU9rQ,Grow Financial Federal Credit Union - Gulf to Bay,Clearwater,FL,33759,27.9611331,-82.7227226,3.0,5,1,"Banks & Credit Unions, Financial Services"
og1wurzEbRlkEKmTSqUXAQ,Wells Fargo Bank,Reno,NV,89511,39.4704535,-119.7909149,2.5,7,1,"Banks & Credit Unions, Financial Services"
C-s8kUf6vlcidlU6bqEbXQ,Bank of America Financial Center,Apollo Beach,FL,33572,27.769889005,-82.392979729,2.0,7,1,"Financial Services, Banks & Credit Unions"
W5KJvAL6hma78PLHVpmR2g,Chase Bank,New Orleans,LA,70130,29.9337969,-90.0805786,3.0,17,1,"Financial Services, Banks & Credit Unions"
2HvpN0PrkVUUCba-AmPUyA,Franklin Synergy Bank,Franklin,TN,37064,35.9217277,-86.8723939,2.5,10,1,"Banks & Credit Unions, Financial Services"
5KFHoTjetnCvj4jtNZUIqg,PrimeLending,Tucson,AZ,85716,32.221913,-110.9118716,5.0,9,0,"Home Services, Financial Services, Banks & Credit Unions, Mortgage Lenders, Real Estate, Mortgage Brokers"
BTrBL0GRyaRtcXJCE521ZA,U.S. Bank Branch,Sparks,NV,89441,39.6380485641,-119.7092853759,3.5,6,1,"Financial Services, Banks & Credit Unions, Home Services, Real Estate, Financial Advising, Mortgage Brokers"
N40dc_YE6N_cgxOkWZIgmg,Car World,Tucson,AZ,85705,32.2684707,-110.9775112,2.5,28,1,"Financial Services, Car Dealers, Automotive, Banks & Credit Unions, Auto Repair"
i9hI4RIAnb_I_rUPNMnOEw,Wells Fargo Bank,King Of Prussia,PA,19406,40.087008,-75.3860766,4.0,5,0,"Financial Services, Banks & Credit Unions"
S7yd9wWr52Yb3zNUnWGDKg,US Post Office,Indianapolis,IN,46206,39.761277691000004,-86.160990487,3.5,17,1,"Financial Services, Post Offices, Banks & Credit Unions, Public Services & Government"
xRaddmd73rkdLxUx7Grtcg,Bank of America Financial Center,Tampa,FL,33635,28.033125372,-82.645302,2.0,5,1,"Financial Services, Banks & Credit Unions, Real Estate, Home Services, Mortgage Brokers"
RhX9I08VdjhmOyWUdLAIVg,DEXSTA Federal Credit Union,Wilmington,DE,19803,39.7810743,-75.5402708,2.0,12,1,"Real Estate, Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services"
JlH2PFtmAgeRRHN5CbdXhg,Car Credit,Tampa,FL,33614,27.9958217,-82.4888335,2.5,5,1,"Financial Services, Banks & Credit Unions"
5JZ-tUUOfqkMytNwbgUFXA,Navy Federal Credit Union,Willow Grove,PA,19090,40.1498909,-75.1253492,2.0,5,1,"Banks & Credit Unions, Financial Services"
UwyyUXtWRssLgBH6I1-U4w,Hancock Whitney,New Orleans,LA,70118,29.94842502,-90.12900266,3.5,12,1,"Banks & Credit Unions, Financial Services"
ousH_YRzCvd-ak5Gob7UeA,Suncoast Credit Union,Tampa,FL,33615,28.0264726,-82.5720468,1.5,12,1,"Banks & Credit Unions, Financial Services, Investing, Auto Loan Providers, Automotive"
JYl8Q7wTxH0ExdBRXnjunA,Tucson Federal Credit Union,Tucson,AZ,85713,32.1789017639,-111.0028593242,1.0,6,1,"Banks & Credit Unions, Financial Services"
qcrnSD28_kWMqIMv2-uzLw,Pima Federal Credit Union,Tucson,AZ,85710,32.2241755,-110.8243254,2.5,17,1,"Banks & Credit Unions, Financial Services"
g8pqZGRWeaDU_s5YQvKBVQ,Citicorp Citibank Center,Tampa,FL,33610,27.9785316,-82.3297735,1.0,5,1,"Financial Services, Banks & Credit Unions"
nBqA-wnt11Ad3JQ4iqsb0g,Greater New Orleans Federal Credit Union,New Orleans,LA,70119,29.9665073,-90.0893589,3.0,6,1,"Financial Services, Banks & Credit Unions"
s8jOoaLQmcDd5DSEhi9Siw,Chase Bank,Riverview,FL,33578,27.791272,-82.337793,2.0,9,1,"Financial Services, Banks & Credit Unions"
nkYOeU4BrfG6uG9M8RJBUw,Wells Fargo Bank,Montecito,CA,93108,34.438187,-119.633426,2.5,10,1,"Banks & Credit Unions, Financial Services"
ZC76TwcpyZ2bi1_mbVb-Eg,Steve Garringer - State Farm Insurance Agent,Eagle,ID,83616,43.6892968,-116.3384198,4.0,7,1,"Home & Rental Insurance, Financial Services, Insurance, Auto Insurance, Banks & Credit Unions, Life Insurance"
YvAZHcJZIRoTuoxrogi4og,D.L. Evans Bank,Boise,ID,83702,43.617356,-116.203943,4.0,5,0,"Financial Services, Banks & Credit Unions"
6QJJmCZZrFoZBm31PUsMew,Citadel Credit Union,Exton,PA,19341,40.0640901,-75.679524,1.5,8,1,"Financial Services, Banks & Credit Unions, Investing, Insurance"
qw6WxIGuf_Q4R-4PLy6ykQ,Wells Fargo Bank,Reno,NV,89502,39.50559,-119.7985251,3.0,10,0,"Banks & Credit Unions, Home Services, Financial Services, Mortgage Brokers, Real Estate"
arGgupa9y0D-4Yt5dSL1IA,U.S. Bank Branch,Reno,NV,89511,39.4011961,-119.7511546,2.0,6,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate, Financial Advising"
5jGtk31DUAyW0gpe_7cO5g,Chase Bank,Riverview,FL,33578,27.8932193,-82.3179505,2.0,6,1,"Financial Services, Banks & Credit Unions"
TgjqFzYDzgBX39gHw2PB5Q,Wells Fargo Bank,Tucson,AZ,85704,32.3207731,-110.9741814,2.5,5,1,"Financial Services, Banks & Credit Unions"
Ef_9pIn-FGmwYXpYLL3Nww,First Tennessee Bank,Nashville,TN,37216,36.2117164,-86.731852,2.5,7,0,"Financial Services, Banks & Credit Unions"
4F-q6zoOLjUXrw3sm_BUdw,Great Basin Federal Credit Union,Reno,NV,89511,39.4409944728,-119.767854,3.0,56,1,"Banks & Credit Unions, Real Estate, Mortgage Brokers, Home Services, Financial Services"
h1gzHYYXaQ6a3Eugsp6MDw,Hughes Federal Credit Union,Tucson,AZ,85710,32.2243489,-110.823316,1.5,89,1,"Insurance, Home Services, Financial Services, Mortgage Brokers, Real Estate, Banks & Credit Unions, Financial Advising"
kfcTjikmBxLnlQRucYTogw,Vantage West Credit Union,Tucson,AZ,85719,32.23631,-110.959101,1.5,51,1,"Banks & Credit Unions, Financial Services"
P5ojgBdIoM61EA10ALqYug,Fifth Third Bank,Indianapolis,IN,46220,39.8829375,-86.1211405,2.5,5,1,"Financial Services, Banks & Credit Unions"
IoY4eO8SXWUUNQqd40Edjg,Paul Cashman - State Farm Insurance Agent,Santa Barbara,CA,93105,34.4401507217,-119.7377819301,4.0,21,1,"Auto Insurance, Life Insurance, Banks & Credit Unions, Insurance, Home & Rental Insurance, Financial Services"
-jWePOGgNdYRgz2AzzZEGQ,Navy Federal Credit Union,Tampa,FL,33611,27.900588,-82.5057288,4.0,9,1,"Financial Services, Home Services, Financial Advising, Automotive, Banks & Credit Unions, Real Estate, Mortgage Brokers, Auto Loan Providers, Mortgage Lenders"
Al-uSQdPBdj8m-Y5CtlXEw,Police and Fire Federal Credit Union,Philadelphia,PA,19111,40.0546417236,-75.0633392334,2.5,11,1,"Financial Services, Banks & Credit Unions"
2QTk4QfXJfOaoIo_exlcVw,Bank of America Financial Center,Zephyrhills,FL,33542,28.239714277,-82.184474462,1.0,5,1,"Banks & Credit Unions, Home Services, Financial Services, Mortgage Brokers, Real Estate"
4N95tcB1rjAQYhenjW4MCw,TruMark Financial Credit Union,Trevose,PA,19053,40.1424687,-74.9622946,2.0,14,0,"Banks & Credit Unions, Financial Advising, Financial Services"
EZ28kB-Su5kSvAr5ROsdOg,Chase Bank,New Orleans,LA,70124,30.004969,-90.107124,2.0,9,1,"Financial Services, Banks & Credit Unions"
BwxHTaSPXMi0Bn8XQvJyhg,Tim Shrum - State Farm Insurance Agent,Nashville,TN,37208,36.175873,-86.787213,3.5,6,1,"Home Services, Real Estate, Life Insurance, Insurance, Auto Insurance, Mortgage Brokers, Financial Services, Home & Rental Insurance, Banks & Credit Unions"
0nbU3WQ1k8VzWWUZ9-wwbQ,TruMark Financial Credit Union,Warrington,PA,18976,40.2391924,-75.135893,4.5,5,1,"Banks & Credit Unions, Financial Services, Financial Advising"
hpDWctNEJIMtNgYAFnfdOQ,Mountain America Credit Union,Boise,ID,83702,43.6107309,-116.2000882,3.0,6,1,"Financial Services, Banks & Credit Unions"
5Y_1tdObQ8ftIXd4s_qp4Q,Sierra Pacific Federal Credit Union,Reno,NV,89502,39.511173,-119.745412,5.0,5,1,"Banks & Credit Unions, Financial Services, Automotive, Mortgage Lenders, Auto Loan Providers"
BddCClKBcvdQPut9dDE_Zw,Chase Bank,Harvey,LA,70058,29.878773,-90.051023,2.5,5,1,"Financial Services, Banks & Credit Unions"
079-vqma0bAclgFcoMTWkA,Suncoast Credit Union,Land O Lakes,FL,33549,28.1841571,-82.4387459,3.0,6,1,"Financial Services, Banks & Credit Unions, Auto Loan Providers, Automotive, Investing"
paoYG3VEjW5OwVXVbQobJw,TD Bank,Philadelphia,PA,19149,40.0476875305,-75.0599060059,1.5,9,1,"Banks & Credit Unions, Financial Services"
QbuGWg1EvFjiSmcpBaFgug,Wells Fargo Bank,Tucson,AZ,85719,32.2364736,-110.946449,1.5,10,1,"Financial Services, Banks & Credit Unions"
et9APn36mbpwRBSObN0d8Q,Erol's Autobahn Repair,Nashville,TN,37209,36.147273,-86.866141,4.5,14,1,"Automotive, Financial Services, Auto Repair, Banks & Credit Unions"
T0azNJYlflPXBTFU83W4Qw,Santa Barbara Teachers Federal Credit,Santa Barbara,CA,93110,34.4445481388,-119.7539840777,4.0,7,1,"Financial Services, Banks & Credit Unions"
FoVJMMo9vO_VA1LzCSPNvA,Wells Fargo Bank,Tampa,FL,33614,27.9959507,-82.5082343,2.0,5,1,"Financial Services, Banks & Credit Unions"
Y6sAFT_ngTlHZQmItzw5Lw,Idaho Central Credit Union,Boise,ID,83709,43.5897253,-116.2655381,3.5,13,1,"Banks & Credit Unions, Real Estate, Home Services, Mortgage Lenders, Mortgage Brokers, Financial Services, Financial Advising"
4xtj2p26iEReV5VQQcbusQ,Wells Fargo Bank,Santa Barbara,CA,93101,34.4235215,-119.7017271,2.5,16,1,"Financial Services, Banks & Credit Unions"
9EW-cLwYsZixvPI6Hdwpyg,Pima Federal Credit Union,Tucson,AZ,85741,32.3257597,-111.0452058,3.0,11,1,"Financial Services, Banks & Credit Unions"
71KYYYvMzzcvLFG_YtFSAA,U.S. Bank Branch,Sparks,NV,89434,39.5562683,-119.7050023,4.0,7,1,"Banks & Credit Unions, Financial Services, Financial Advising, Real Estate, Home Services, Mortgage Brokers"
Ql4Sk4bDb-1jqL2czRkpPA,PNC Bank,Fishers,IN,46038,39.9571430003,-86.0422557592,3.5,5,1,"Investing, Mortgage Brokers, Banks & Credit Unions, Real Estate, Financial Services, Home Services"
LAx25MD2Si2zthzbDydA6w,Iberia Bank,New Orleans,LA,70115,29.927764,-90.091779,2.5,6,1,"Banks & Credit Unions, Financial Services"
yJ1g8Q_z20wzUe53tUMsIg,Bank of America Financial Center,Philadelphia,PA,19125,39.970613328,-75.129862554,2.0,5,1,"Banks & Credit Unions, Financial Services"
dPLfwbhGd7eEFGVFfBGhMw,U.S. Bank Branch,Franklin,TN,37064,35.9162544936,-86.8399206256,2.0,5,1,"Banks & Credit Unions, Mortgage Brokers, Home Services, Financial Advising, Financial Services, Real Estate"
wUnF-M4sJ8ts15FIOLF92Q,Chase Bank,Spring Hill,FL,34609,28.492982,-82.539549,2.0,9,1,"Financial Services, Banks & Credit Unions"
r0m5SbvIg6Z1xS2tH0_h5A,Chase Bank,Tampa,FL,33626,28.069049,-82.630664,2.5,6,1,"Banks & Credit Unions, Financial Services"
XJxumy6oZFo2fkPwAIqjpw,Bank of America Financial Center,Philadelphia,PA,19107,39.949851874,-75.15690047,2.5,7,1,"Financial Services, Banks & Credit Unions"
2U6XkLQmwoVlV1TPTgYOmA,First Independent Bank,Sparks,NV,89434,39.5406847,-119.7160213,4.5,8,1,"Banks & Credit Unions, Financial Services"
LsFINji3N-dcuu18ysespg,Chase Bank,Metairie,LA,70002,30.004901,-90.168029,3.0,6,1,"Banks & Credit Unions, Financial Services"
DfVTjpA-tRP9lsHZaihk0Q,Barclays Bank Delaware,Wilmington,DE,19801,39.7378311,-75.5577506,1.0,58,1,"Financial Services, Banks & Credit Unions"
_MuZx7vVuHKQJWkM87b4EQ,Bank of America Financial Center,Nashville,TN,37212,36.137522314,-86.802631682,3.0,8,1,"Banks & Credit Unions, Financial Services, Home Services, Real Estate, Mortgage Brokers"
3nS9Er3UjBV0W84CJPMgSQ,American Heritage Federal Credit Union,Philadelphia,PA,19129,40.007319,-75.1733616,3.5,7,1,"Banks & Credit Unions, Financial Services"
27wWJqxTCQcrHEpomJoS_A,Wells Fargo Bank,Franklin,TN,37067,35.949746,-86.818717,2.0,6,1,"Financial Services, Banks & Credit Unions"
Y_mnprcwyrxn_naoAVD1qQ,PNC Bank,Philadelphia,PA,19107,39.9481859,-75.1559807,3.5,5,1,"Home Services, Investing, Real Estate, Mortgage Brokers, Financial Services, Banks & Credit Unions"
Ln5YYVrJWLXh5dFFK4jtTA,Chase Bank,Tampa,FL,33609,27.945227,-82.522435,4.5,5,1,"Banks & Credit Unions, Financial Services"
Nr-rq1R1l6SLy8nrhEOalw,Chase Bank,Montecito,CA,93108,34.420931,-119.6454692,4.0,8,1,"Financial Services, Banks & Credit Unions"
UlIZJH8vtu71Qs_9CkPxgA,Freedom Credit Union,Philadelphia,PA,19154,40.0837571,-74.9956674,3.5,5,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate"
1Dk165zM3pIkAhefWIEqfw,Tampa Bay Federal Credit Union,Riverview,FL,33569,27.856340199999998,-82.3216611,2.5,5,0,"Financial Services, Auto Loan Providers, Automotive, Banks & Credit Unions, Mortgage Lenders"
rUhuAWQ9SHF4o9iLqhkjiQ,BB&T Bank,Abington,PA,19001,40.1104198,-75.1237528,1.0,5,0,"Banks & Credit Unions, Financial Services"
_drp49yEPo7bN9CeCPWM3w,Sierra Pacific Federal Credit Union,Reno,NV,89502,39.5319065359,-119.8196844012,4.5,9,1,"Home Services, Real Estate, Banks & Credit Unions, Mortgage Lenders, Auto Loan Providers, Mortgage Brokers, Financial Services, Automotive"
WVHTu6AYqfOoe_FX7esaew,Wells Fargo Bank,Ewing,NJ,08618,40.2490928872,-74.7751072863,1.0,5,1,"Financial Services, Banks & Credit Unions"
qa89pSoz3s0gYBbwpowg4A,Wells Fargo Bank,Folsom,PA,19033,39.8876370407,-75.3283948231,1.0,5,1,"Banks & Credit Unions, Financial Services"
rErcCh6baqUXkJUbGJZb5Q,Ambler Savings Bank,Ambler,PA,19002,40.155763,-75.219806,3.0,6,1,"Banks & Credit Unions, Financial Services"
LdGg8X4Yeo66z69GqNTGWA,U.S. Bank Branch,Sparks,NV,89431,39.5448487783,-119.7732154309,3.5,6,1,"Financial Services, Banks & Credit Unions, Financial Advising, Mortgage Brokers, Real Estate, Home Services"
lrSR__kBolSGBOLyR5cHXA,Jenn Weible - State Farm Insurance Agent,Sparks,NV,89436,39.5778594,-119.7388488,4.5,7,1,"Financial Services, Home & Rental Insurance, Auto Insurance, Banks & Credit Unions, Insurance, Life Insurance"
tXIpXqaTwSpsavtCyKZjLQ,Wells Fargo Bank,Reno,NV,89501,39.5229986,-119.8113578,2.5,6,0,"Mortgage Brokers, Home Services, Financial Services, Real Estate, Banks & Credit Unions"
7-yGsLhSs0A8h_E27It06w,Wells Fargo Bank,East Norriton,PA,19401,40.1400695,-75.313203,4.0,8,1,"Financial Services, Banks & Credit Unions"
4tT_whv1KKE57JmhQiuHww,Bank of America Financial Center,Clearwater,FL,33755,27.960985005,-82.768697953,1.0,7,1,"Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate, Financial Services"
iQAWC06Ow_BJhAMPb--t1A,Greater Nevada Credit Union,Reno,NV,89506,39.6048517107,-119.840795881,3.5,13,1,"Banks & Credit Unions, Financial Services, Auto Loan Providers, Financial Advising, Automotive, Investing"
jals67o91gcrD4DC81Vk6w,Idaho Central Credit Union,Boise,ID,83702,43.6141873241,-116.1974678784,2.5,36,1,"Home Services, Mortgage Brokers, Real Estate, Mortgage Lenders, Financial Advising, Banks & Credit Unions, Financial Services"
mdffM7KUkUuLNdiKQV6XtA,Idaho Central Credit Union,Boise,ID,83703,43.662012,-116.26792,3.5,7,1,"Financial Advising, Mortgage Lenders, Banks & Credit Unions, Financial Services"
Apq95qo4kPgObzU9R04r8Q,Chase Bank,New Orleans,LA,70119,29.976817,-90.07794,2.5,8,1,"Financial Services, Banks & Credit Unions"
YTQG0s4_cka_V_f1IbkqWg,Commerce Bank,Saint Louis,MO,63117,38.637156,-90.339915,3.5,5,1,"Financial Services, Home Services, Banks & Credit Unions, Mortgage Brokers, Real Estate"
MJkzIUps2iuO3tttlaNf6A,Citibank,Santa Barbara,CA,93105,34.440142,-119.744794,3.0,5,0,"Financial Services, Banks & Credit Unions"
Zp4vv3br9vZHBth3XsJKeg,Neighbors Credit Union,Saint Louis,MO,63123,38.5156186,-90.3421132,2.0,9,1,"Financial Services, Banks & Credit Unions"
_PIFQe_xJVEHF5aB2HeOdA,Navy Federal Credit Union,Horsham,PA,19044,40.1820781,-75.134497,2.0,6,1,"Financial Services, Home Services, Financial Advising, Real Estate, Banks & Credit Unions, Mortgage Brokers, Automotive, Mortgage Lenders, Auto Loan Providers"
CH5hq_9aEvbUtBmD0IoKuQ,Suncoast Credit Union,Tampa,FL,33612,28.068336,-82.4698471,3.5,13,1,"Investing, Financial Services, Automotive, Restaurants, Banks & Credit Unions, Local Services, Auto Loan Providers, Child Care & Day Care, Irish"
wauftylHxtfJqD7QhEeQ6Q,Bank of the West,Meridian,ID,83642,43.5899547,-116.3609963,3.5,5,1,"Banks & Credit Unions, Financial Services"
bqzfiVSAxBijIb8uEe_rwA,Scott Credit Union,Edwardsville,IL,62025,38.7888705,-89.9805915,3.5,5,1,"Home Services, Mortgage Lenders, Real Estate, Financial Services, Banks & Credit Unions, Mortgage Brokers"
slarU7pbjcoYz29-SjQwmQ,Chase Bank,Tucson,AZ,85711,32.207391,-110.860838,2.0,5,1,"Banks & Credit Unions, Financial Services"
YjiaGnfaVWVlOzOQ8GK6NA,Taco Bell,West Berlin,NJ,08091,39.80093,-74.932288,3.0,25,1,"Breakfast & Brunch, Banks & Credit Unions, Financial Services, Restaurants, Mexican, Tacos, Tex-Mex, Fast Food"
s11vpPhF_giUnpxWPPnanA,Teachers Credit Union,Indianapolis,IN,46204,39.767625,-86.161486,2.0,20,1,"Mortgage Lenders, Installment Loans, Banks & Credit Unions, Financial Services"
yDI9hTd-Xi8GCKddXXThhg,St Louis Community Credit Union,Saint Louis,MO,63116,38.5653531,-90.2919905,3.0,10,1,"Financial Services, Banks & Credit Unions"
KBvZq-r8bxOnZWfAzS-coQ,Neighbors Credit Union,Florissant,MO,63033,38.780284,-90.2783576,1.5,5,1,"Banks & Credit Unions, Financial Services"
kUFXxgR1NM6R1n17MWvTrw,St. Louis Community Credit Union,Saint Louis,MO,63108,38.6337999,-90.235906,1.5,11,1,"Investing, Real Estate, Mortgage Brokers, Home Services, Banks & Credit Unions, Financial Services"
fRlaeAP8WJUJYD43O4sb9g,TD Bank,Cherry Hill,NJ,08002,39.9185629,-75.0349663,2.0,5,1,"Banks & Credit Unions, Financial Services"
TIbmkImmV4eHOWu5Z5tN_g,Garden State Home Loans,Cherry Hill,NJ,08003,39.917842865,-74.9639282227,4.5,31,1,"Home Services, Banks & Credit Unions, Real Estate, Mortgage Brokers, Financial Services"
-rFLoxNhnJqQFcdxzcllDQ,North Park Community Credit Union,Zionsville,IN,46077,39.9272308,-86.2603118,3.0,7,1,"Banks & Credit Unions, Financial Services"
tbsjutaikoxeY69aSbjVZw,PNC Bank,Thorndale,PA,19372,39.9944529715,-75.7615470886,2.5,5,1,"Real Estate, Financial Services, Investing, Banks & Credit Unions, Home Services, Mortgage Brokers"
87telnwfX3rIzP_ivQEURw,Regions Bank,New Orleans,LA,70130,29.9356334,-90.0776697,2.0,8,1,"Banks & Credit Unions, Financial Services"
0FlDXVxuY5uuEOVhPDXZhw,OneAZ Credit Union,Tucson,AZ,85711,32.2111704454,-110.9092370399,2.5,17,1,"Banks & Credit Unions, Financial Services"
aMC1rl7-53X054B_b65hfA,TD Bank,Media,PA,19063,39.9163613,-75.3881644,2.0,8,1,"Financial Services, Banks & Credit Unions"
gnu8hCVazBXcMe4Q9zfIAg,Regions Bank,Metairie,LA,70005,29.9851343,-90.1454317,2.5,5,1,"Banks & Credit Unions, Financial Services"
2cfzYVDUH_AA-aNg1N24Cw,Wells Fargo Bank,Riverview,FL,33578,27.793923,-82.334171,2.0,12,1,"Banks & Credit Unions, Financial Services"
0ImmVc9hhU-j7_Fcr2HJuQ,Scott Credit Union,O Fallon,IL,62269,38.5888998795,-89.9251556396,1.5,16,1,"Home Services, Mortgage Brokers, Real Estate, Banks & Credit Unions, Financial Services"
eJiLtEc1jg_XRJhY7HIvYQ,Chase Bank,Tampa,FL,33612,28.0695818998,-82.4281236,2.5,10,0,"Financial Services, Banks & Credit Unions"
uoM0gzCHgeUkHabDyYMY8Q,Wells Fargo Bank,Philadelphia,PA,19103,39.949718,-75.169851,3.0,8,1,"Banks & Credit Unions, Financial Services"
02nnU52BBCgHzr7XfugPjQ,Idaho Central Credit Union,Boise,ID,83706,43.5856335,-116.1739438,3.5,8,1,"Financial Services, Mortgage Lenders, Financial Advising, Banks & Credit Unions"
OdWMcbywt9htVEkXHCWsaQ,Jim D'Angelo - State Farm Insurance Agent,Bryn Mawr,PA,19010,40.02484,-75.327276,2.5,5,1,"Banks & Credit Unions, Financial Services, Life Insurance, Auto Insurance, Insurance, Home & Rental Insurance"
5gC1ij_avp3ttfOWZcSRIA,Suntrust,Tampa,FL,33611,27.907198,-82.506786,2.5,6,1,"Banks & Credit Unions, Financial Services"
n4vP4Tyu5_kBaHv-UEE99A,Wells Fargo Bank,Nashville,TN,37203,36.1536636,-86.7953646,2.0,21,1,"Financial Services, Banks & Credit Unions"
RnqTwBX4_pfK87nDLNU19A,Bank of America Financial Center,Clearwater,FL,33756,27.937451374,-82.788029364,2.0,5,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
5LGdGIm49wrwZZv2jLer-A,Community Mortgage Advisors,Nashville,TN,37206,36.1745101,-86.7617524,4.5,6,1,"Real Estate, Banks & Credit Unions, Local Services, Home Services, Financial Services, Mortgage Brokers"
LSnon3hjP-yuEj2pCYCfpg,Bank of America,Valrico,FL,33596,27.891421,-82.2409492,2.0,5,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
tqj4AZrE34v48TP3yuNpQQ,ING Direct,Wilmington,DE,19801,39.7377947,-75.5544177,4.5,9,0,"Banks & Credit Unions, Financial Services"
wgwauUKABf2qUo-_LcPa8w,Capital One Bank,Kenner,LA,70062,30.00171673,-90.2404714376,2.5,5,1,"Banks & Credit Unions, Financial Services"
c040XmbZfcVErLOj6FIv0g,U.S. Bank Branch,Clayton,MO,63105,38.6502985,-90.3335879,3.0,8,1,"Financial Services, Banks & Credit Unions, Home Services, Real Estate, Financial Advising, Mortgage Brokers"
Er2yqqtb_PVtzXQ1pi0-Qw,Florida Currency Exchange,Tampa,FL,33609,27.94691,-82.526711,4.0,18,1,"Financial Services, Currency Exchange, Travel Services, Banks & Credit Unions, Hotels & Travel"
lbtgq7nBjzO3kmN8KNmqjA,Henry Nace - State Farm Insurance Agent,West Chester,PA,19382,39.9660089,-75.5460704,5.0,5,1,"Financial Services, Banks & Credit Unions, Auto Insurance, Home & Rental Insurance, Insurance, Life Insurance"
ApLYQk5OL5cN87cGnuUc-g,Chase Bank,Brandon,FL,33511,27.9373791,-82.3091104,1.5,6,1,"Financial Services, Banks & Credit Unions"
1DjntFLW5hHKYYz4aP4yfQ,Citizens Bank,Philadelphia,PA,19102,39.9495637,-75.1650706,1.5,5,1,"Financial Services, Banks & Credit Unions"
7gnMU6LBniKb52hUOJhgKA,Police and Fire Federal Credit Union,Philadelphia,PA,19114,40.0674859906,-75.0078562784,5.0,7,1,"Banks & Credit Unions, Financial Services"
AtoxGz-Pklor0w9BxdYJSQ,Wells Fargo Bank,Wayne,PA,19087,40.0439462287,-75.3805101208,2.5,5,1,"Banks & Credit Unions, Financial Services"
3tmHyqSbtlYQOdBbQLaARA,Pyramid Federal Credit Union,Tucson,AZ,85712,32.2503049,-110.8802985,3.0,9,1,"Financial Services, Banks & Credit Unions"
c4TrjrHuSVu6ySdyHeVE0g,Idaho Central Credit Union,Boise,ID,83713,43.6189452981,-116.3230789153,4.0,10,1,"Home Services, Financial Services, Banks & Credit Unions, Real Estate, Mortgage Lenders, Mortgage Brokers, Financial Advising"
QQVPFrMk9KyiLU9v0adp5g,Tampa Bay Federal Credit Union,Tampa,FL,33603,27.9798891,-82.4495276,2.0,9,1,"Financial Services, Banks & Credit Unions"
DK7ljvTHet2H80iUedvWpg,M&T Bank,Philadelphia,PA,19103,39.9510899164,-75.1703740137,3.0,7,1,"Banks & Credit Unions, Financial Services"
Lxm_uZI69JI3rRlZOUpL1Q,Horizon Credit Union,Boise,ID,83713,43.6625239704,-116.3386775903,1.0,7,1,"Financial Services, Banks & Credit Unions"
C02HuBWum4E_EK5CvNO9HQ,MIDFLORIDA Credit Union,Tampa,FL,33614,28.0248201133,-82.4944617552,2.5,5,1,"Banks & Credit Unions, Financial Services"
MAIMtCJwbr4pZDLfQAnAWg,TD Bank,Haverford,PA,19041,40.013486,-75.301564,2.0,9,1,"Banks & Credit Unions, Financial Services"
LK2yuwaT7wTb0A4B-GDpPg,Bank of America Financial Center,Saint Petersburg,FL,33713,27.7913851048,-82.67885108,2.5,5,1,"Financial Services, Home Services, Banks & Credit Unions, Mortgage Brokers, Real Estate"
pmWSltqll125oV1f4yikBA,Bank of America Financial Center,Reno,NV,89509,39.500204903,-119.8579998,3.0,10,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
jCL2EiHaRyUg6YLOKIhrDw,Bank of America Financial Center,Saint Petersburg,FL,33703,27.80699026,-82.6380015696,3.5,8,1,"Home Services, Real Estate, Banks & Credit Unions, Mortgage Brokers, Financial Services"
KubXxIiHWbCbIiZ4Ax9LaA,Wells Fargo Bank,Reno,NV,89521,39.4387197,-119.7619335,2.5,14,1,"Banks & Credit Unions, Financial Services"
l48FZMC3JQD9Lua3EX_jCQ,Wells Fargo Bank,Nashville,TN,37221,36.0768606,-86.943775,3.5,7,1,"Banks & Credit Unions, Financial Services"
n2N7ABWAX3nmCAIQV_V7mg,Bank of America Financial Center,Tampa,FL,33613,28.088675592,-82.458035568,2.0,8,1,"Financial Services, Mortgage Brokers, Real Estate, Home Services, Banks & Credit Unions"
-dGp0VglHd542xsYKkt56w,Bank of America Financial Center,Hermitage,TN,37076,36.2154812,-86.5960934,1.0,6,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
hyqdZ3k5bDBs4dOygWRrsQ,Bank of America Financial Center,Nashville,TN,37214,36.168944841,-86.666343845,1.5,18,1,"Banks & Credit Unions, Real Estate, Financial Services, Mortgage Brokers, Home Services"
z3lPm4SpTdjc-tpQcOfg9Q,Bank of America Financial Center,Tucson,AZ,85747,32.103522325,-110.773465589,2.0,6,1,"Banks & Credit Unions, Real Estate, Financial Services, Home Services, Mortgage Brokers"
